take_id,public_subject_id,background,gesture_id,total_frames,evaluated_frames,gesture_frames,no_gesture_frames,no_hand_frames,unannotated_frames,gesture_fraction,no_gesture_fraction,no_hand_fraction,gesture_duration_frames,gesture_duration_s,fps
P05_BLACK_C_take_0005,P05,BLACK,C,159,159,57,102,0,0,0.3584905660377358,0.6415094339622641,0.0,57,2.85,20.0
P05_BLACK_C_take_0006,P05,BLACK,C,159,159,71,88,0,0,0.44654088050314467,0.5534591194968553,0.0,71,3.55,20.0
P05_BLACK_C_take_0007,P05,BLACK,C,160,160,65,95,0,0,0.40625,0.59375,0.0,65,3.25,20.0
P05_BLACK_C_take_0008,P05,BLACK,C,161,161,62,99,0,0,0.38509316770186336,0.6149068322981367,0.0,62,3.1,20.0
P05_BLACK_C_take_0009,P05,BLACK,C,160,160,60,100,0,0,0.375,0.625,0.0,60,3.0,20.0
P05_BLACK_C_take_0010,P05,BLACK,C,159,159,62,97,0,0,0.389937106918239,0.610062893081761,0.0,62,3.1,20.0
P05_BLACK_E_take_0001,P05,BLACK,E,157,157,72,85,0,0,0.4585987261146497,0.5414012738853503,0.0,72,3.6,20.0
P05_BLACK_E_take_0002,P05,BLACK,E,156,156,51,105,0,0,0.3269230769230769,0.6730769230769231,0.0,51,2.55,20.0
P05_BLACK_E_take_0003,P05,BLACK,E,156,156,63,93,0,0,0.40384615384615385,0.5961538461538461,0.0,63,3.15,20.0
P05_BLACK_E_take_0004,P05,BLACK,E,161,161,62,99,0,0,0.38509316770186336,0.6149068322981367,0.0,62,3.1,20.0
P05_BLACK_E_take_0005,P05,BLACK,E,157,157,54,103,0,0,0.34394904458598724,0.6560509554140127,0.0,54,2.7,20.0
P05_BLACK_E_take_0006,P05,BLACK,E,158,158,47,111,0,0,0.2974683544303797,0.7025316455696202,0.0,47,2.35,20.0
P05_BLACK_E_take_0007,P05,BLACK,E,157,157,66,91,0,0,0.42038216560509556,0.5796178343949044,0.0,66,3.3,20.0
P05_BLACK_E_take_0008,P05,BLACK,E,161,161,55,106,0,0,0.3416149068322981,0.6583850931677019,0.0,55,2.75,20.0
P05_BLACK_E_take_0009,P05,BLACK,E,160,160,62,98,0,0,0.3875,0.6125,0.0,62,3.1,20.0
P05_BLACK_E_take_0010,P05,BLACK,E,159,159,68,91,0,0,0.4276729559748428,0.5723270440251572,0.0,68,3.4,20.0
P05_BLACK_I_take_0001,P05,BLACK,I,158,158,63,95,0,0,0.3987341772151899,0.6012658227848101,0.0,63,3.15,20.0
P05_BLACK_I_take_0002,P05,BLACK,I,158,158,53,105,0,0,0.33544303797468356,0.6645569620253164,0.0,53,2.65,20.0
P05_BLACK_I_take_0003,P05,BLACK,I,159,159,58,101,0,0,0.36477987421383645,0.6352201257861635,0.0,58,2.9,20.0
P05_BLACK_I_take_0004,P05,BLACK,I,160,160,54,106,0,0,0.3375,0.6625,0.0,54,2.7,20.0
P05_BLACK_I_take_0005,P05,BLACK,I,161,161,49,112,0,0,0.30434782608695654,0.6956521739130435,0.0,49,2.45,20.0
P05_BLACK_I_take_0006,P05,BLACK,I,159,159,63,96,0,0,0.39622641509433965,0.6037735849056604,0.0,63,3.15,20.0
P05_BLACK_I_take_0007,P05,BLACK,I,160,160,56,104,0,0,0.35,0.65,0.0,56,2.8,20.0
P05_BLACK_I_take_0008,P05,BLACK,I,159,159,57,102,0,0,0.3584905660377358,0.6415094339622641,0.0,57,2.85,20.0
P05_BLACK_I_take_0009,P05,BLACK,I,160,160,57,103,0,0,0.35625,0.64375,0.0,57,2.85,20.0
P05_BLACK_I_take_0010,P05,BLACK,I,157,157,58,99,0,0,0.36942675159235666,0.6305732484076433,0.0,58,2.9,20.0
P05_BLACK_L_take_0001,P05,BLACK,L,160,160,63,97,0,0,0.39375,0.60625,0.0,63,3.15,20.0
P05_BLACK_L_take_0002,P05,BLACK,L,158,158,52,106,0,0,0.3291139240506329,0.6708860759493671,0.0,52,2.6,20.0
P05_BLACK_L_take_0003,P05,BLACK,L,162,162,69,93,0,0,0.42592592592592593,0.5740740740740741,0.0,69,3.45,20.0
P05_BLACK_L_take_0004,P05,BLACK,L,164,164,73,91,0,0,0.4451219512195122,0.5548780487804879,0.0,73,3.65,20.0
P05_BLACK_L_take_0005,P05,BLACK,L,158,158,70,88,0,0,0.4430379746835443,0.5569620253164557,0.0,70,3.5,20.0
P05_BLACK_L_take_0006,P05,BLACK,L,161,161,75,86,0,0,0.4658385093167702,0.5341614906832298,0.0,75,3.75,20.0
P05_BLACK_L_take_0007,P05,BLACK,L,157,157,58,99,0,0,0.36942675159235666,0.6305732484076433,0.0,58,2.9,20.0
P05_BLACK_L_take_0008,P05,BLACK,L,163,163,65,98,0,0,0.3987730061349693,0.6012269938650306,0.0,65,3.25,20.0
P05_BLACK_L_take_0009,P05,BLACK,L,157,157,67,90,0,0,0.4267515923566879,0.5732484076433121,0.0,67,3.35,20.0
P05_BLACK_L_take_0010,P05,BLACK,L,157,157,62,95,0,0,0.39490445859872614,0.6050955414012739,0.0,62,3.1,20.0
P05_BLACK_M_take_0001,P05,BLACK,M,157,157,67,90,0,0,0.4267515923566879,0.5732484076433121,0.0,67,3.35,20.0
P05_BLACK_M_take_0002,P05,BLACK,M,161,161,59,102,0,0,0.36645962732919257,0.6335403726708074,0.0,59,2.95,20.0
P05_BLACK_M_take_0003,P05,BLACK,M,160,160,71,89,0,0,0.44375,0.55625,0.0,71,3.55,20.0
P05_BLACK_M_take_0004,P05,BLACK,M,161,161,60,101,0,0,0.37267080745341613,0.6273291925465838,0.0,60,3.0,20.0
P05_BLACK_M_take_0005,P05,BLACK,M,161,161,57,104,0,0,0.35403726708074534,0.6459627329192547,0.0,57,2.85,20.0
P05_BLACK_M_take_0006,P05,BLACK,M,162,162,76,86,0,0,0.4691358024691358,0.5308641975308642,0.0,76,3.8,20.0
P05_BLACK_M_take_0007,P05,BLACK,M,161,161,58,103,0,0,0.36024844720496896,0.639751552795031,0.0,58,2.9,20.0
P05_BLACK_M_take_0008,P05,BLACK,M,161,161,65,96,0,0,0.40372670807453415,0.5962732919254659,0.0,65,3.25,20.0
P05_BLACK_M_take_0009,P05,BLACK,M,162,162,68,94,0,0,0.41975308641975306,0.5802469135802469,0.0,68,3.4,20.0
P05_BLACK_M_take_0010,P05,BLACK,M,161,161,61,100,0,0,0.37888198757763975,0.6211180124223602,0.0,61,3.05,20.0
P05_BLACK_N_take_0001,P05,BLACK,N,161,161,44,117,0,0,0.2732919254658385,0.7267080745341615,0.0,44,2.2,20.0
P05_BLACK_N_take_0002,P05,BLACK,N,161,161,55,106,0,0,0.3416149068322981,0.6583850931677019,0.0,55,2.75,20.0
P05_BLACK_N_take_0003,P05,BLACK,N,162,162,69,93,0,0,0.42592592592592593,0.5740740740740741,0.0,69,3.45,20.0
P05_BLACK_N_take_0004,P05,BLACK,N,160,160,37,123,0,0,0.23125,0.76875,0.0,37,1.85,20.0
P05_BLACK_N_take_0005,P05,BLACK,N,160,160,38,122,0,0,0.2375,0.7625,0.0,38,1.9,20.0
P05_BLACK_N_take_0006,P05,BLACK,N,162,162,61,101,0,0,0.3765432098765432,0.6234567901234568,0.0,61,3.05,20.0
P05_BLACK_N_take_0007,P05,BLACK,N,159,159,53,106,0,0,0.3333333333333333,0.6666666666666666,0.0,53,2.65,20.0
P05_BLACK_N_take_0008,P05,BLACK,N,161,161,56,105,0,0,0.34782608695652173,0.6521739130434783,0.0,56,2.8,20.0
P05_BLACK_N_take_0009,P05,BLACK,N,161,161,49,112,0,0,0.30434782608695654,0.6956521739130435,0.0,49,2.45,20.0
P05_BLACK_N_take_0010,P05,BLACK,N,161,161,51,110,0,0,0.3167701863354037,0.6832298136645962,0.0,51,2.55,20.0
P05_BLACK_O_take_0001,P05,BLACK,O,157,157,68,89,0,0,0.43312101910828027,0.5668789808917197,0.0,68,3.4,20.0
P05_BLACK_O_take_0002,P05,BLACK,O,159,159,73,86,0,0,0.4591194968553459,0.5408805031446541,0.0,73,3.65,20.0
P05_BLACK_O_take_0003,P05,BLACK,O,160,160,60,100,0,0,0.375,0.625,0.0,60,3.0,20.0
P05_BLACK_O_take_0004,P05,BLACK,O,159,159,69,90,0,0,0.4339622641509434,0.5660377358490566,0.0,69,3.45,20.0
P05_BLACK_O_take_0005,P05,BLACK,O,160,160,69,91,0,0,0.43125,0.56875,0.0,69,3.45,20.0
P05_BLACK_O_take_0006,P05,BLACK,O,163,163,74,89,0,0,0.4539877300613497,0.5460122699386503,0.0,74,3.7,20.0
P05_BLACK_O_take_0007,P05,BLACK,O,161,161,60,101,0,0,0.37267080745341613,0.6273291925465838,0.0,60,3.0,20.0
P05_BLACK_O_take_0008,P05,BLACK,O,159,159,76,83,0,0,0.4779874213836478,0.5220125786163522,0.0,76,3.8,20.0
P05_BLACK_O_take_0009,P05,BLACK,O,157,157,70,87,0,0,0.445859872611465,0.554140127388535,0.0,70,3.5,20.0
P05_BLACK_O_take_0010,P05,BLACK,O,158,158,61,97,0,0,0.3860759493670886,0.6139240506329114,0.0,61,3.05,20.0
P05_BLACK_P_take_0001,P05,BLACK,P,158,158,63,95,0,0,0.3987341772151899,0.6012658227848101,0.0,63,3.15,20.0
P05_BLACK_P_take_0002,P05,BLACK,P,159,159,55,104,0,0,0.34591194968553457,0.6540880503144654,0.0,55,2.75,20.0
P05_BLACK_P_take_0003,P05,BLACK,P,158,158,57,101,0,0,0.36075949367088606,0.6392405063291139,0.0,57,2.85,20.0
P05_BLACK_P_take_0004,P05,BLACK,P,159,159,64,95,0,0,0.4025157232704403,0.5974842767295597,0.0,64,3.2,20.0
P05_BLACK_P_take_0005,P05,BLACK,P,159,159,71,88,0,0,0.44654088050314467,0.5534591194968553,0.0,71,3.55,20.0
P05_BLACK_P_take_0006,P05,BLACK,P,158,158,61,97,0,0,0.3860759493670886,0.6139240506329114,0.0,61,3.05,20.0
P05_BLACK_P_take_0007,P05,BLACK,P,159,159,60,99,0,0,0.37735849056603776,0.6226415094339622,0.0,60,3.0,20.0
P05_BLACK_P_take_0008,P05,BLACK,P,160,160,55,105,0,0,0.34375,0.65625,0.0,55,2.75,20.0
P05_BLACK_P_take_0009,P05,BLACK,P,156,156,53,103,0,0,0.33974358974358976,0.6602564102564102,0.0,53,2.65,20.0
P05_BLACK_P_take_0010,P05,BLACK,P,157,157,59,98,0,0,0.37579617834394907,0.6242038216560509,0.0,59,2.95,20.0
P05_BLACK_R_take_0001,P05,BLACK,R,159,159,63,96,0,0,0.39622641509433965,0.6037735849056604,0.0,63,3.15,20.0
P05_BLACK_R_take_0002,P05,BLACK,R,160,160,71,89,0,0,0.44375,0.55625,0.0,71,3.55,20.0
P05_BLACK_R_take_0003,P05,BLACK,R,157,157,66,91,0,0,0.42038216560509556,0.5796178343949044,0.0,66,3.3,20.0
P05_BLACK_R_take_0004,P05,BLACK,R,159,159,49,110,0,0,0.3081761006289308,0.6918238993710691,0.0,49,2.45,20.0
P05_BLACK_R_take_0005,P05,BLACK,R,157,157,49,108,0,0,0.31210191082802546,0.6878980891719745,0.0,49,2.45,20.0
P05_BLACK_R_take_0006,P05,BLACK,R,157,157,53,104,0,0,0.3375796178343949,0.6624203821656051,0.0,53,2.65,20.0
P05_BLACK_R_take_0007,P05,BLACK,R,158,158,53,105,0,0,0.33544303797468356,0.6645569620253164,0.0,53,2.65,20.0
P05_BLACK_R_take_0008,P05,BLACK,R,159,159,63,96,0,0,0.39622641509433965,0.6037735849056604,0.0,63,3.15,20.0
P05_BLACK_R_take_0009,P05,BLACK,R,160,160,54,106,0,0,0.3375,0.6625,0.0,54,2.7,20.0
P05_BLACK_R_take_0010,P05,BLACK,R,158,158,59,99,0,0,0.37341772151898733,0.6265822784810127,0.0,59,2.95,20.0
P05_BLACK_S_take_0001,P05,BLACK,S,157,157,58,99,0,0,0.36942675159235666,0.6305732484076433,0.0,58,2.9,20.0
P05_BLACK_S_take_0002,P05,BLACK,S,166,166,79,87,0,0,0.4759036144578313,0.5240963855421686,0.0,79,3.95,20.0
P05_BLACK_S_take_0003,P05,BLACK,S,158,158,71,87,0,0,0.44936708860759494,0.5506329113924051,0.0,71,3.55,20.0
P05_BLACK_S_take_0004,P05,BLACK,S,162,162,73,89,0,0,0.4506172839506173,0.5493827160493827,0.0,73,3.65,20.0
P05_BLACK_S_take_0005,P05,BLACK,S,157,157,63,94,0,0,0.4012738853503185,0.5987261146496815,0.0,63,3.15,20.0
P05_BLACK_S_take_0006,P05,BLACK,S,159,159,68,91,0,0,0.4276729559748428,0.5723270440251572,0.0,68,3.4,20.0
P05_BLACK_S_take_0007,P05,BLACK,S,159,159,68,91,0,0,0.4276729559748428,0.5723270440251572,0.0,68,3.4,20.0
P05_BLACK_S_take_0008,P05,BLACK,S,160,160,59,101,0,0,0.36875,0.63125,0.0,59,2.95,20.0
P05_BLACK_S_take_0009,P05,BLACK,S,158,158,58,100,0,0,0.3670886075949367,0.6329113924050633,0.0,58,2.9,20.0
P05_BLACK_S_take_0010,P05,BLACK,S,159,159,60,99,0,0,0.37735849056603776,0.6226415094339622,0.0,60,3.0,20.0
P05_BLACK_T_take_0001,P05,BLACK,T,159,159,77,82,0,0,0.48427672955974843,0.5157232704402516,0.0,77,3.85,20.0
P05_BLACK_T_take_0002,P05,BLACK,T,159,159,69,90,0,0,0.4339622641509434,0.5660377358490566,0.0,69,3.45,20.0
P05_BLACK_T_take_0003,P05,BLACK,T,158,158,71,87,0,0,0.44936708860759494,0.5506329113924051,0.0,71,3.55,20.0
P05_BLACK_T_take_0004,P05,BLACK,T,156,156,71,85,0,0,0.4551282051282051,0.5448717948717948,0.0,71,3.55,20.0
P05_BLACK_T_take_0005,P05,BLACK,T,159,159,73,86,0,0,0.4591194968553459,0.5408805031446541,0.0,73,3.65,20.0
P05_BLACK_T_take_0006,P05,BLACK,T,158,158,69,89,0,0,0.43670886075949367,0.5632911392405063,0.0,69,3.45,20.0
P05_BLACK_T_take_0007,P05,BLACK,T,155,155,65,90,0,0,0.41935483870967744,0.5806451612903226,0.0,65,3.25,20.0
P05_BLACK_T_take_0008,P05,BLACK,T,157,157,71,86,0,0,0.45222929936305734,0.5477707006369427,0.0,71,3.55,20.0
P05_BLACK_T_take_0009,P05,BLACK,T,158,158,75,83,0,0,0.47468354430379744,0.5253164556962026,0.0,75,3.75,20.0
P05_BLACK_T_take_0010,P05,BLACK,T,160,160,68,92,0,0,0.425,0.575,0.0,68,3.4,20.0
P05_BLACK_U_take_0001,P05,BLACK,U,152,152,63,89,0,0,0.4144736842105263,0.5855263157894737,0.0,63,3.15,20.0
P05_BLACK_U_take_0002,P05,BLACK,U,153,153,57,96,0,0,0.37254901960784315,0.6274509803921569,0.0,57,2.85,20.0
P05_BLACK_U_take_0003,P05,BLACK,U,153,153,56,97,0,0,0.3660130718954248,0.6339869281045751,0.0,56,2.8,20.0
P05_BLACK_U_take_0004,P05,BLACK,U,153,153,65,88,0,0,0.42483660130718953,0.5751633986928104,0.0,65,3.25,20.0
P05_BLACK_U_take_0005,P05,BLACK,U,152,152,57,95,0,0,0.375,0.625,0.0,57,2.85,20.0
P05_BLACK_U_take_0006,P05,BLACK,U,153,153,69,84,0,0,0.45098039215686275,0.5490196078431373,0.0,69,3.45,20.0
P05_BLACK_U_take_0007,P05,BLACK,U,149,149,64,85,0,0,0.42953020134228187,0.5704697986577181,0.0,64,3.2,20.0
P05_BLACK_U_take_0008,P05,BLACK,U,152,152,58,94,0,0,0.3815789473684211,0.618421052631579,0.0,58,2.9,20.0
P05_BLACK_U_take_0009,P05,BLACK,U,152,152,59,93,0,0,0.3881578947368421,0.6118421052631579,0.0,59,2.95,20.0
P05_BLACK_U_take_0010,P05,BLACK,U,152,152,68,84,0,0,0.4473684210526316,0.5526315789473685,0.0,68,3.4,20.0
P05_BLACK_V_take_0001,P05,BLACK,V,154,154,63,91,0,0,0.4090909090909091,0.5909090909090909,0.0,63,3.15,20.0
P05_BLACK_V_take_0002,P05,BLACK,V,159,159,69,90,0,0,0.4339622641509434,0.5660377358490566,0.0,69,3.45,20.0
P05_BLACK_V_take_0003,P05,BLACK,V,157,157,73,84,0,0,0.46496815286624205,0.535031847133758,0.0,73,3.65,20.0
P05_BLACK_V_take_0004,P05,BLACK,V,154,154,56,98,0,0,0.36363636363636365,0.6363636363636364,0.0,56,2.8,20.0
P05_BLACK_V_take_0005,P05,BLACK,V,156,156,54,102,0,0,0.34615384615384615,0.6538461538461539,0.0,54,2.7,20.0
P05_BLACK_V_take_0006,P05,BLACK,V,153,153,56,97,0,0,0.3660130718954248,0.6339869281045751,0.0,56,2.8,20.0
P05_BLACK_V_take_0007,P05,BLACK,V,156,156,52,104,0,0,0.3333333333333333,0.6666666666666666,0.0,52,2.6,20.0
P05_BLACK_V_take_0008,P05,BLACK,V,156,156,53,103,0,0,0.33974358974358976,0.6602564102564102,0.0,53,2.65,20.0
P05_BLACK_V_take_0009,P05,BLACK,V,156,156,54,102,0,0,0.34615384615384615,0.6538461538461539,0.0,54,2.7,20.0
P05_BLACK_V_take_0010,P05,BLACK,V,156,156,50,106,0,0,0.32051282051282054,0.6794871794871795,0.0,50,2.5,20.0
P05_BLACK_W_take_0001,P05,BLACK,W,159,159,60,99,0,0,0.37735849056603776,0.6226415094339622,0.0,60,3.0,20.0
P05_BLACK_W_take_0002,P05,BLACK,W,158,158,64,94,0,0,0.4050632911392405,0.5949367088607594,0.0,64,3.2,20.0
P05_BLACK_W_take_0003,P05,BLACK,W,157,157,61,96,0,0,0.3885350318471338,0.6114649681528662,0.0,61,3.05,20.0
P05_BLACK_W_take_0004,P05,BLACK,W,158,158,67,91,0,0,0.4240506329113924,0.5759493670886076,0.0,67,3.35,20.0
P05_BLACK_W_take_0005,P05,BLACK,W,155,155,66,89,0,0,0.4258064516129032,0.5741935483870968,0.0,66,3.3,20.0
P05_BLACK_W_take_0006,P05,BLACK,W,157,157,52,105,0,0,0.33121019108280253,0.6687898089171974,0.0,52,2.6,20.0
P05_BLACK_W_take_0007,P05,BLACK,W,155,155,54,101,0,0,0.34838709677419355,0.6516129032258065,0.0,54,2.7,20.0
P05_BLACK_W_take_0008,P05,BLACK,W,157,157,55,102,0,0,0.3503184713375796,0.6496815286624203,0.0,55,2.75,20.0
P05_BLACK_W_take_0009,P05,BLACK,W,158,158,58,100,0,0,0.3670886075949367,0.6329113924050633,0.0,58,2.9,20.0
P05_BLACK_W_take_0010,P05,BLACK,W,159,159,54,105,0,0,0.33962264150943394,0.660377358490566,0.0,54,2.7,20.0
P05_BLACK_Y_take_0001,P05,BLACK,Y,157,157,61,96,0,0,0.3885350318471338,0.6114649681528662,0.0,61,3.05,20.0
P05_BLACK_Y_take_0002,P05,BLACK,Y,154,154,49,105,0,0,0.3181818181818182,0.6818181818181818,0.0,49,2.45,20.0
P05_BLACK_Y_take_0003,P05,BLACK,Y,159,159,69,90,0,0,0.4339622641509434,0.5660377358490566,0.0,69,3.45,20.0
P05_BLACK_Y_take_0004,P05,BLACK,Y,156,156,58,98,0,0,0.3717948717948718,0.6282051282051282,0.0,58,2.9,20.0
P05_BLACK_Y_take_0005,P05,BLACK,Y,158,158,57,101,0,0,0.36075949367088606,0.6392405063291139,0.0,57,2.85,20.0
P05_BLACK_Y_take_0006,P05,BLACK,Y,162,162,72,90,0,0,0.4444444444444444,0.5555555555555556,0.0,72,3.6,20.0
P05_BLACK_Y_take_0007,P05,BLACK,Y,154,154,60,94,0,0,0.38961038961038963,0.6103896103896104,0.0,60,3.0,20.0
P05_BLACK_Y_take_0008,P05,BLACK,Y,159,159,62,97,0,0,0.389937106918239,0.610062893081761,0.0,62,3.1,20.0
P05_BLACK_Y_take_0009,P05,BLACK,Y,154,154,60,94,0,0,0.38961038961038963,0.6103896103896104,0.0,60,3.0,20.0
P05_BLACK_Y_take_0010,P05,BLACK,Y,156,156,57,99,0,0,0.36538461538461536,0.6346153846153846,0.0,57,2.85,20.0
P05_BLUE_A_take_0001,P05,BLUE,A,168,168,58,110,0,0,0.34523809523809523,0.6547619047619048,0.0,58,2.9,20.0
P05_BLUE_A_take_0002,P05,BLUE,A,173,173,71,102,0,0,0.41040462427745666,0.5895953757225434,0.0,71,3.55,20.0
P05_BLUE_A_take_0003,P05,BLUE,A,161,161,44,117,0,0,0.2732919254658385,0.7267080745341615,0.0,44,2.2,20.0
P05_BLUE_A_take_0004,P05,BLUE,A,166,166,64,102,0,0,0.3855421686746988,0.6144578313253012,0.0,64,3.2,20.0
P05_BLUE_A_take_0005,P05,BLUE,A,169,169,54,115,0,0,0.31952662721893493,0.6804733727810651,0.0,54,2.7,20.0
P05_BLUE_A_take_0006,P05,BLUE,A,166,166,72,94,0,0,0.43373493975903615,0.5662650602409639,0.0,72,3.6,20.0
P05_BLUE_A_take_0007,P05,BLUE,A,160,160,51,109,0,0,0.31875,0.68125,0.0,51,2.55,20.0
P05_BLUE_A_take_0008,P05,BLUE,A,165,165,51,114,0,0,0.3090909090909091,0.6909090909090909,0.0,51,2.55,20.0
P05_BLUE_A_take_0009,P05,BLUE,A,166,166,57,109,0,0,0.3433734939759036,0.6566265060240963,0.0,57,2.85,20.0
P05_BLUE_A_take_0010,P05,BLUE,A,166,166,64,102,0,0,0.3855421686746988,0.6144578313253012,0.0,64,3.2,20.0
P05_BLUE_B_take_0001,P05,BLUE,B,162,162,72,90,0,0,0.4444444444444444,0.5555555555555556,0.0,72,3.6,20.0
P05_BLUE_B_take_0002,P05,BLUE,B,161,161,49,112,0,0,0.30434782608695654,0.6956521739130435,0.0,49,2.45,20.0
P05_BLUE_B_take_0003,P05,BLUE,B,169,169,75,94,0,0,0.4437869822485207,0.5562130177514792,0.0,75,3.75,20.0
P05_BLUE_B_take_0004,P05,BLUE,B,161,161,60,101,0,0,0.37267080745341613,0.6273291925465838,0.0,60,3.0,20.0
P05_BLUE_B_take_0005,P05,BLUE,B,168,168,58,110,0,0,0.34523809523809523,0.6547619047619048,0.0,58,2.9,20.0
P05_BLUE_B_take_0006,P05,BLUE,B,164,164,71,93,0,0,0.4329268292682927,0.5670731707317073,0.0,71,3.55,20.0
P05_BLUE_B_take_0007,P05,BLUE,B,166,166,60,106,0,0,0.3614457831325301,0.6385542168674698,0.0,60,3.0,20.0
P05_BLUE_B_take_0008,P05,BLUE,B,164,164,55,109,0,0,0.3353658536585366,0.6646341463414634,0.0,55,2.75,20.0
P05_BLUE_B_take_0009,P05,BLUE,B,164,164,66,98,0,0,0.4024390243902439,0.5975609756097561,0.0,66,3.3,20.0
P05_BLUE_B_take_0010,P05,BLUE,B,166,166,57,109,0,0,0.3433734939759036,0.6566265060240963,0.0,57,2.85,20.0
P05_BLUE_C_take_0001,P05,BLUE,C,163,163,55,108,0,0,0.3374233128834356,0.6625766871165644,0.0,55,2.75,20.0
P05_BLUE_C_take_0002,P05,BLUE,C,170,170,64,106,0,0,0.3764705882352941,0.6235294117647059,0.0,64,3.2,20.0
P05_BLUE_C_take_0003,P05,BLUE,C,167,167,64,103,0,0,0.38323353293413176,0.6167664670658682,0.0,64,3.2,20.0
P05_BLUE_C_take_0004,P05,BLUE,C,165,165,59,106,0,0,0.3575757575757576,0.6424242424242425,0.0,59,2.95,20.0
P05_BLUE_C_take_0005,P05,BLUE,C,165,165,68,97,0,0,0.4121212121212121,0.5878787878787879,0.0,68,3.4,20.0
P05_BLUE_C_take_0006,P05,BLUE,C,165,165,77,88,0,0,0.4666666666666667,0.5333333333333333,0.0,77,3.85,20.0
P05_BLUE_C_take_0007,P05,BLUE,C,164,164,58,106,0,0,0.35365853658536583,0.6463414634146342,0.0,58,2.9,20.0
P05_BLUE_C_take_0008,P05,BLUE,C,168,168,49,119,0,0,0.2916666666666667,0.7083333333333334,0.0,49,2.45,20.0
P05_BLUE_C_take_0009,P05,BLUE,C,164,164,56,108,0,0,0.34146341463414637,0.6585365853658537,0.0,56,2.8,20.0
P05_BLUE_C_take_0010,P05,BLUE,C,165,165,65,100,0,0,0.3939393939393939,0.6060606060606061,0.0,65,3.25,20.0
P05_BLUE_E_take_0001,P05,BLUE,E,165,165,71,94,0,0,0.4303030303030303,0.5696969696969697,0.0,71,3.55,20.0
P05_BLUE_E_take_0002,P05,BLUE,E,164,164,61,103,0,0,0.3719512195121951,0.6280487804878049,0.0,61,3.05,20.0
P05_BLUE_E_take_0003,P05,BLUE,E,166,166,62,104,0,0,0.37349397590361444,0.6265060240963856,0.0,62,3.1,20.0
P05_BLUE_E_take_0004,P05,BLUE,E,164,164,64,100,0,0,0.3902439024390244,0.6097560975609756,0.0,64,3.2,20.0
P05_BLUE_E_take_0005,P05,BLUE,E,172,172,76,96,0,0,0.4418604651162791,0.5581395348837209,0.0,76,3.8,20.0
P05_BLUE_E_take_0006,P05,BLUE,E,164,164,78,86,0,0,0.47560975609756095,0.524390243902439,0.0,78,3.9,20.0
P05_BLUE_E_take_0007,P05,BLUE,E,168,168,56,112,0,0,0.3333333333333333,0.6666666666666666,0.0,56,2.8,20.0
P05_BLUE_E_take_0008,P05,BLUE,E,172,172,72,100,0,0,0.4186046511627907,0.5813953488372093,0.0,72,3.6,20.0
P05_BLUE_E_take_0009,P05,BLUE,E,164,164,56,108,0,0,0.34146341463414637,0.6585365853658537,0.0,56,2.8,20.0
P05_BLUE_E_take_0010,P05,BLUE,E,165,165,69,96,0,0,0.41818181818181815,0.5818181818181818,0.0,69,3.45,20.0
P05_BLUE_I_take_0001,P05,BLUE,I,166,166,62,104,0,0,0.37349397590361444,0.6265060240963856,0.0,62,3.1,20.0
P05_BLUE_I_take_0002,P05,BLUE,I,166,166,63,103,0,0,0.3795180722891566,0.6204819277108434,0.0,63,3.15,20.0
P05_BLUE_I_take_0003,P05,BLUE,I,168,168,72,96,0,0,0.42857142857142855,0.5714285714285714,0.0,72,3.6,20.0
P05_BLUE_I_take_0004,P05,BLUE,I,162,162,64,98,0,0,0.3950617283950617,0.6049382716049383,0.0,64,3.2,20.0
P05_BLUE_I_take_0005,P05,BLUE,I,170,170,72,98,0,0,0.4235294117647059,0.5764705882352941,0.0,72,3.6,20.0
P05_BLUE_I_take_0006,P05,BLUE,I,163,163,64,99,0,0,0.39263803680981596,0.6073619631901841,0.0,64,3.2,20.0
P05_BLUE_I_take_0007,P05,BLUE,I,168,168,62,106,0,0,0.36904761904761907,0.6309523809523809,0.0,62,3.1,20.0
P05_BLUE_I_take_0008,P05,BLUE,I,168,168,63,105,0,0,0.375,0.625,0.0,63,3.15,20.0
P05_BLUE_I_take_0009,P05,BLUE,I,164,164,57,107,0,0,0.3475609756097561,0.6524390243902439,0.0,57,2.85,20.0
P05_BLUE_I_take_0010,P05,BLUE,I,165,165,50,115,0,0,0.30303030303030304,0.696969696969697,0.0,50,2.5,20.0
P05_BLUE_L_take_0001,P05,BLUE,L,165,165,66,99,0,0,0.4,0.6,0.0,66,3.3,20.0
P05_BLUE_L_take_0002,P05,BLUE,L,162,162,56,106,0,0,0.345679012345679,0.654320987654321,0.0,56,2.8,20.0
P05_BLUE_L_take_0003,P05,BLUE,L,168,168,61,107,0,0,0.3630952380952381,0.6369047619047619,0.0,61,3.05,20.0
P05_BLUE_L_take_0004,P05,BLUE,L,165,165,58,107,0,0,0.3515151515151515,0.6484848484848484,0.0,58,2.9,20.0
P05_BLUE_L_take_0005,P05,BLUE,L,164,164,64,100,0,0,0.3902439024390244,0.6097560975609756,0.0,64,3.2,20.0
P05_BLUE_L_take_0006,P05,BLUE,L,164,164,65,99,0,0,0.39634146341463417,0.6036585365853658,0.0,65,3.25,20.0
P05_BLUE_L_take_0007,P05,BLUE,L,170,170,64,106,0,0,0.3764705882352941,0.6235294117647059,0.0,64,3.2,20.0
